timestamp,rtu_id,bus_number,voltage_magnitude,voltage_angle,frequency,active_power,reactive_power,status,voltage_deviation,frequency_deviation,voltage_in_normal_range,frequency_in_normal_range,attack,attack_type,attack_severity,voltage_offset,frequency_offset,datetime
1759804163.7752495,RTU4,10,0.998,0.001,50.01,473.7,36.5,GOOD,0.0021,0.0088,1,1,0,None,none,,,2025-10-07 02:29:23.775249481
1759804163.8006268,RTU2,1,0.9,0.092,49.48,-390.7,-124.0,GOOD,0.1,0.5236,0,0,1,Status Spoofing,high,-0.1,-0.52,2025-10-07 02:29:23.800626755
1759804163.7754612,RTU1,9,1.012,-0.094,49.88,-60.3,-44.8,GOOD,0.0117,0.1167,1,1,0,None,none,,,2025-10-07 02:29:23.775461197
1759804163.800535,RTU4,4,0.952,-0.008,50.83,-311.4,-2.3,GOOD,0.0482,0.8289,1,0,1,Status Spoofing,medium,-0.048,0.83,2025-10-07 02:29:23.800534964
1759804163.7742345,RTU2,5,1.01,-0.008,49.93,-71.4,-193.8,GOOD,0.0096,0.0735,1,1,0,None,none,,,2025-10-07 02:29:23.774234533
1759804163.7835844,RTU3,6,0.782,0.079,49.97,-319.8,-183.7,GOOD,0.218,0.0263,0,1,1,Voltage Attack,high,-0.218,0.0,2025-10-07 02:29:23.783584356
1759804163.7977188,RTU4,4,1.049,-0.069,49.35,-90.3,-37.8,GOOD,0.0487,0.6538,1,0,1,Status Spoofing,high,0.049,-0.65,2025-10-07 02:29:23.797718763
1759804163.7939308,RTU4,1,0.81,-0.091,51.28,-53.6,-53.4,GOOD,0.1895,1.2827,0,0,1,Combined Attack,medium,-0.19,1.28,2025-10-07 02:29:23.793930769
1759804163.780063,RTU4,1,0.795,0.01,49.99,209.5,188.8,GOOD,0.205,0.0103,0,1,1,Voltage Attack,high,-0.205,0.0,2025-10-07 02:29:23.780062914
1759804163.8061533,RTU2,7,0.904,-0.044,48.94,47.3,130.5,GOOD,0.0962,1.064,0,0,1,Measurement Noise,high,-0.096,-1.06,2025-10-07 02:29:23.806153297
1759804163.8019018,RTU3,8,0.982,0.042,50.12,378.1,6.6,GOOD,0.0184,0.1198,1,1,1,Measurement Noise,low,-0.018,0.12,2025-10-07 02:29:23.801901817
1759804163.7805765,RTU3,7,1.177,0.082,49.85,-124.0,-69.3,GOOD,0.1773,0.1465,0,1,1,Voltage Attack,medium,0.177,0.0,2025-10-07 02:29:23.780576468
1759804163.7845585,RTU2,3,1.221,-0.027,49.89,-308.6,-153.6,SUSPECT,0.2211,0.1081,0,1,1,Voltage Attack,high,0.221,0.0,2025-10-07 02:29:23.784558535
1759804163.774505,RTU1,1,0.998,-0.049,49.98,-115.4,-14.2,GOOD,0.0019,0.0206,1,1,0,None,none,,,2025-10-07 02:29:23.774504900
1759804163.7803845,RTU2,10,1.241,0.057,49.89,469.9,123.5,GOOD,0.2407,0.1106,0,1,1,Voltage Attack,high,0.241,0.0,2025-10-07 02:29:23.780384541
1759804163.7873278,RTU3,5,0.986,-0.018,48.47,-391.0,-94.3,GOOD,0.0143,1.534,1,0,1,Frequency Attack,low,0.0,-1.53,2025-10-07 02:29:23.787327766
1759804163.7970026,RTU2,8,0.92,0.012,49.28,-317.9,-134.9,GOOD,0.0802,0.722,0,0,1,Status Spoofing,medium,-0.08,-0.72,2025-10-07 02:29:23.797002554
1759804163.783351,RTU4,10,1.225,0.065,50.09,307.8,8.2,GOOD,0.2253,0.0947,0,1,1,Voltage Attack,medium,0.225,0.0,2025-10-07 02:29:23.783350945
1759804163.7783284,RTU1,4,0.999,0.04,50.05,139.2,40.8,GOOD,0.0011,0.05,1,1,0,None,none,,,2025-10-07 02:29:23.778328419
1759804163.8028464,RTU4,5,1.06,-0.024,49.54,-253.9,-10.9,GOOD,0.0601,0.4586,0,1,1,Measurement Noise,medium,0.06,-0.46,2025-10-07 02:29:23.802846432
1759804163.7764919,RTU3,3,1.004,-0.003,50.02,381.1,56.4,GOOD,0.0035,0.022,1,1,0,None,none,,,2025-10-07 02:29:23.776491880
1759804163.8024118,RTU1,4,1.018,0.095,49.92,168.8,88.2,SUSPECT,0.0184,0.0782,1,1,1,Measurement Noise,medium,0.018,-0.08,2025-10-07 02:29:23.802411795
1759804163.7878919,RTU4,2,1.016,-0.088,50.9,-275.7,-194.2,SUSPECT,0.0163,0.9034,1,0,1,Frequency Attack,low,0.0,0.9,2025-10-07 02:29:23.787891865
1759804163.7845206,RTU3,3,1.132,0.021,50.06,-399.6,-80.9,SUSPECT,0.1319,0.0568,0,1,1,Voltage Attack,medium,0.132,0.0,2025-10-07 02:29:23.784520626
1759804163.79183,RTU1,9,1.162,-0.029,50.79,-315.5,-41.9,GOOD,0.1624,0.7857,0,0,1,Combined Attack,low,0.162,0.79,2025-10-07 02:29:23.791830063
1759804163.8010292,RTU4,5,0.87,0.067,49.46,173.5,17.1,GOOD,0.1297,0.5367,0,0,1,Status Spoofing,high,-0.13,-0.54,2025-10-07 02:29:23.801029205
1759804163.8048792,RTU2,9,1.005,0.109,50.71,-397.9,-163.2,GOOD,0.0052,0.7148,1,0,1,Measurement Noise,medium,0.005,0.71,2025-10-07 02:29:23.804879189
1759804163.7819602,RTU1,9,1.183,0.04,49.95,-369.7,-137.7,SUSPECT,0.1831,0.0485,0,1,1,Voltage Attack,medium,0.183,0.0,2025-10-07 02:29:23.781960249
1759804163.788029,RTU2,4,0.995,-0.035,47.66,470.2,128.1,GOOD,0.0053,2.3376,1,0,1,Frequency Attack,medium,0.0,-2.34,2025-10-07 02:29:23.788028955
1759804163.8054004,RTU2,4,0.987,-0.07,50.0,411.9,10.3,GOOD,0.0125,0.0028,1,1,1,Measurement Noise,low,-0.013,-0.0,2025-10-07 02:29:23.805400372
1759804163.7769523,RTU2,10,0.986,0.037,50.03,-232.3,-185.6,GOOD,0.014,0.033,1,1,0,None,none,,,2025-10-07 02:29:23.776952267
1759804163.794257,RTU4,10,1.123,0.088,47.44,-166.8,-24.6,GOOD,0.1228,2.56,0,0,1,Combined Attack,medium,0.123,-2.56,2025-10-07 02:29:23.794256926
1759804163.7771308,RTU1,2,1.001,0.074,50.04,-118.4,-189.6,GOOD,0.0011,0.035,1,1,0,None,none,,,2025-10-07 02:29:23.777130842
1759804163.7840776,RTU4,2,0.801,-0.003,50.11,214.0,157.4,INVALID,0.1991,0.1063,0,1,1,Voltage Attack,low,-0.199,0.0,2025-10-07 02:29:23.784077644
1759804163.7882466,RTU4,10,1.023,-0.028,50.63,-331.1,-130.0,SUSPECT,0.0231,0.6339,1,0,1,Frequency Attack,low,0.0,0.63,2025-10-07 02:29:23.788246632
1759804163.7865524,RTU1,8,0.988,-0.098,48.08,386.0,66.4,GOOD,0.0116,1.918,1,0,1,Frequency Attack,medium,0.0,-1.92,2025-10-07 02:29:23.786552429
1759804163.7770975,RTU3,4,0.991,-0.06,50.11,60.2,184.4,GOOD,0.0089,0.1111,1,1,0,None,none,,,2025-10-07 02:29:23.777097464
1759804163.77688,RTU4,9,1.014,-0.035,49.9,-391.4,-62.9,GOOD,0.0145,0.1024,1,1,0,None,none,,,2025-10-07 02:29:23.776880026
1759804163.792649,RTU1,2,0.888,0.082,50.66,435.5,9.1,GOOD,0.1119,0.6614,0,0,1,Combined Attack,low,-0.112,0.66,2025-10-07 02:29:23.792649031
1759804163.797384,RTU3,6,1.064,-0.08,50.55,-291.0,-40.6,GOOD,0.0644,0.5502,0,0,1,Status Spoofing,medium,0.064,0.55,2025-10-07 02:29:23.797384024
1759804163.7931917,RTU3,6,1.087,0.028,48.15,221.7,156.0,SUSPECT,0.087,1.8475,0,0,1,Combined Attack,low,0.087,-1.85,2025-10-07 02:29:23.793191671
1759804163.7987223,RTU4,3,0.925,0.063,50.5,-150.9,-35.3,GOOD,0.075,0.4956,0,1,1,Status Spoofing,high,-0.075,0.5,2025-10-07 02:29:23.798722267
1759804163.7921665,RTU1,8,1.109,0.064,48.0,-392.4,-85.0,GOOD,0.109,1.9955,0,0,1,Combined Attack,high,0.109,-2.0,2025-10-07 02:29:23.792166471
1759804163.804505,RTU1,5,1.054,-0.018,50.4,-226.4,-19.1,GOOD,0.0542,0.4038,0,1,1,Measurement Noise,low,0.054,0.4,2025-10-07 02:29:23.804505110
1759804163.7948506,RTU4,9,0.87,-0.1,48.34,313.0,75.9,SUSPECT,0.1304,1.6629,0,0,1,Combined Attack,low,-0.13,-1.66,2025-10-07 02:29:23.794850588
1759804163.8062663,RTU1,6,0.972,0.02,49.81,-419.6,-91.9,GOOD,0.0281,0.1928,1,1,1,Measurement Noise,high,-0.028,-0.19,2025-10-07 02:29:23.806266308
1759804163.793592,RTU1,9,1.083,-0.075,50.95,481.8,71.1,GOOD,0.0832,0.953,0,0,1,Combined Attack,low,0.083,0.95,2025-10-07 02:29:23.793591976
1759804163.794962,RTU1,3,1.095,-0.058,48.32,-277.7,-126.3,SUSPECT,0.0947,1.6833,0,0,1,Combined Attack,high,0.095,-1.68,2025-10-07 02:29:23.794961929
1759804163.7868567,RTU1,4,1.0,-0.008,50.68,397.3,143.9,SUSPECT,0.0002,0.6826,1,0,1,Frequency Attack,low,0.0,0.68,2025-10-07 02:29:23.786856651
1759804163.78166,RTU4,2,1.155,0.009,49.79,484.9,159.1,GOOD,0.1553,0.2124,0,1,1,Voltage Attack,medium,0.155,0.0,2025-10-07 02:29:23.781660080
1759804163.7909706,RTU3,10,1.105,0.097,49.48,122.0,35.4,GOOD,0.1046,0.5156,0,0,1,Combined Attack,medium,0.105,-0.52,2025-10-07 02:29:23.790970564
1759804163.7933133,RTU4,5,0.806,-0.025,51.85,-71.7,-179.8,SUSPECT,0.1936,1.8509,0,0,1,Combined Attack,low,-0.194,1.85,2025-10-07 02:29:23.793313265
1759804163.7753623,RTU2,5,1.001,0.054,50.0,-269.0,-125.9,GOOD,0.0009,0.0024,1,1,0,None,none,,,2025-10-07 02:29:23.775362253
1759804163.800377,RTU2,8,0.894,0.063,48.85,-89.9,-59.6,GOOD,0.1061,1.1512,0,0,1,Status Spoofing,high,-0.106,-1.15,2025-10-07 02:29:23.800376892
1759804163.780298,RTU3,6,1.16,-0.057,49.88,-331.1,-27.7,GOOD,0.1597,0.1156,0,1,1,Voltage Attack,low,0.16,0.0,2025-10-07 02:29:23.780297995
1759804163.7879415,RTU2,10,1.015,0.019,47.33,-246.6,-183.0,GOOD,0.0148,2.6712,1,0,1,Frequency Attack,high,0.0,-2.67,2025-10-07 02:29:23.787941456
1759804163.8042998,RTU1,1,1.015,-0.091,50.0,-279.0,-232.0,SUSPECT,0.0148,0.0019,1,1,1,Measurement Noise,medium,0.015,-0.0,2025-10-07 02:29:23.804299831
1759804163.7855308,RTU2,5,1.003,0.015,49.16,-388.6,-23.4,SUSPECT,0.0031,0.8442,1,0,1,Frequency Attack,medium,0.0,-0.84,2025-10-07 02:29:23.785530806
1759804163.7950547,RTU2,1,0.804,-0.004,49.35,-178.0,-93.6,SUSPECT,0.1962,0.6523,0,0,1,Combined Attack,low,-0.196,-0.65,2025-10-07 02:29:23.795054674
1759804163.8020236,RTU4,5,0.962,0.017,49.97,-360.2,11.4,GOOD,0.038,0.0254,1,1,1,Measurement Noise,low,-0.038,-0.03,2025-10-07 02:29:23.802023649
1759804163.7836092,RTU3,2,0.938,-0.079,50.0,-358.2,-123.3,SUSPECT,0.0619,0.0008,0,1,1,Voltage Attack,medium,-0.062,0.0,2025-10-07 02:29:23.783609152
1759804163.8032517,RTU3,10,1.13,0.098,51.13,251.9,31.8,GOOD,0.1298,1.1282,0,0,1,Measurement Noise,high,0.13,1.13,2025-10-07 02:29:23.803251743
1759804163.7854574,RTU3,4,1.001,-0.097,53.05,80.1,175.9,GOOD,0.0009,3.0542,1,0,1,Frequency Attack,high,0.0,3.05,2025-10-07 02:29:23.785457373
1759804163.7922332,RTU3,4,1.14,0.014,51.42,-239.4,-27.7,GOOD,0.14,1.4204,0,0,1,Combined Attack,low,0.14,1.42,2025-10-07 02:29:23.792233229
1759804163.800439,RTU3,3,0.941,0.045,48.79,290.5,62.6,GOOD,0.0588,1.2064,0,0,1,Status Spoofing,high,-0.059,-1.21,2025-10-07 02:29:23.800438881
1759804163.7891884,RTU3,2,1.021,-0.023,48.64,127.4,191.8,GOOD,0.0206,1.3597,1,0,1,Frequency Attack,low,0.0,-1.36,2025-10-07 02:29:23.789188385
1759804163.783131,RTU2,6,0.901,0.046,49.95,399.3,18.9,SUSPECT,0.0986,0.0493,0,1,1,Voltage Attack,low,-0.099,0.0,2025-10-07 02:29:23.783130884
1759804163.7888653,RTU3,2,1.007,-0.027,47.71,276.5,119.2,GOOD,0.0065,2.285,1,0,1,Frequency Attack,medium,0.0,-2.29,2025-10-07 02:29:23.788865328
1759804163.8031936,RTU3,6,1.035,0.04,50.44,-90.0,-51.5,GOOD,0.0345,0.4418,1,1,1,Measurement Noise,high,0.035,0.44,2025-10-07 02:29:23.803193569
1759804163.78904,RTU4,9,0.999,-0.041,49.47,-212.6,-134.2,GOOD,0.0011,0.5287,1,0,1,Frequency Attack,low,0.0,-0.53,2025-10-07 02:29:23.789040089
1759804163.7972353,RTU2,6,1.064,0.049,49.54,-374.1,-93.4,GOOD,0.0635,0.4554,0,1,1,Status Spoofing,low,0.064,-0.46,2025-10-07 02:29:23.797235250
1759804163.8004723,RTU1,9,0.933,-0.009,49.52,-231.6,-145.9,GOOD,0.0673,0.483,0,1,1,Status Spoofing,medium,-0.067,-0.48,2025-10-07 02:29:23.800472260
1759804163.7859547,RTU1,1,1.002,-0.035,49.14,201.6,20.5,GOOD,0.0019,0.8596,1,0,1,Frequency Attack,high,0.0,-0.86,2025-10-07 02:29:23.785954714
1759804163.7912014,RTU4,4,0.922,-0.024,48.35,-282.9,-91.0,GOOD,0.0785,1.6522,0,0,1,Combined Attack,medium,-0.078,-1.65,2025-10-07 02:29:23.791201353
1759804163.7761567,RTU1,8,1.012,0.074,50.02,-302.8,-184.6,GOOD,0.0124,0.0184,1,1,0,None,none,,,2025-10-07 02:29:23.776156664
1759804163.7809453,RTU3,2,1.087,0.072,49.79,-120.3,-54.7,INVALID,0.0871,0.2116,0,1,1,Voltage Attack,high,0.087,0.0,2025-10-07 02:29:23.780945301
1759804163.7842984,RTU1,10,0.741,-0.083,50.06,-282.0,-85.9,GOOD,0.2594,0.0644,0,1,1,Voltage Attack,medium,-0.259,0.0,2025-10-07 02:29:23.784298420
1759804163.783832,RTU1,9,1.263,-0.033,50.0,482.8,51.8,GOOD,0.2627,0.003,0,1,1,Voltage Attack,high,0.263,0.0,2025-10-07 02:29:23.783832073
1759804163.7770631,RTU1,6,1.017,-0.094,49.91,392.3,96.0,GOOD,0.0165,0.0879,1,1,0,None,none,,,2025-10-07 02:29:23.777063131
1759804163.774777,RTU4,10,0.994,0.097,49.89,-160.2,-113.3,GOOD,0.0064,0.1084,1,1,0,None,none,,,2025-10-07 02:29:23.774776936
1759804163.800267,RTU4,1,1.056,0.003,50.75,306.9,35.3,GOOD,0.0557,0.7501,0,0,1,Status Spoofing,medium,0.056,0.75,2025-10-07 02:29:23.800266981
1759804163.7770083,RTU2,4,1.002,0.069,49.89,-103.1,-194.4,GOOD,0.0019,0.1074,1,1,0,None,none,,,2025-10-07 02:29:23.777008295
1759804163.7765355,RTU4,2,1.02,0.009,50.04,-211.1,-177.6,GOOD,0.0197,0.0382,1,1,0,None,none,,,2025-10-07 02:29:23.776535511
1759804163.7994356,RTU4,10,0.909,-0.081,49.43,-366.2,-72.6,GOOD,0.0908,0.569,0,0,1,Status Spoofing,medium,-0.091,-0.57,2025-10-07 02:29:23.799435616
1759804163.7928998,RTU1,9,1.129,0.048,51.23,-299.6,-185.2,GOOD,0.1294,1.2277,0,0,1,Combined Attack,medium,0.129,1.23,2025-10-07 02:29:23.792899847
1759804163.7855046,RTU3,6,1.001,0.013,51.72,177.1,4.3,GOOD,0.0006,1.7199,1,0,1,Frequency Attack,medium,0.0,1.72,2025-10-07 02:29:23.785504580
1759804163.7873793,RTU3,3,0.993,-0.003,48.9,-227.5,-25.9,INVALID,0.007,1.1047,1,0,1,Frequency Attack,medium,0.0,-1.1,2025-10-07 02:29:23.787379265
1759804163.8010368,RTU4,7,0.958,-0.047,50.93,-104.0,-115.0,GOOD,0.0419,0.9327,1,0,1,Status Spoofing,medium,-0.042,0.93,2025-10-07 02:29:23.801036835
1759804163.777152,RTU3,9,0.996,0.005,50.01,-326.9,-22.0,GOOD,0.0038,0.0137,1,1,0,None,none,,,2025-10-07 02:29:23.777152061
1759804163.7951806,RTU2,10,1.171,0.072,48.86,-174.7,-170.8,GOOD,0.1706,1.1388,0,0,1,Combined Attack,high,0.171,-1.14,2025-10-07 02:29:23.795180559
1759804163.8037598,RTU1,6,1.016,0.009,49.66,406.7,61.0,INVALID,0.0157,0.345,1,1,1,Measurement Noise,low,0.016,-0.34,2025-10-07 02:29:23.803759813
1759804163.785568,RTU4,5,1.002,-0.058,49.08,312.8,72.1,GOOD,0.0022,0.9222,1,0,1,Frequency Attack,medium,0.0,-0.92,2025-10-07 02:29:23.785567999
1759804163.7914596,RTU3,2,1.151,0.022,49.07,295.8,145.6,GOOD,0.151,0.931,0,0,1,Combined Attack,low,0.151,-0.93,2025-10-07 02:29:23.791459560
1759804163.8053668,RTU1,9,0.929,0.039,48.86,-104.5,31.9,GOOD,0.0706,1.1397,0,0,1,Measurement Noise,high,-0.071,-1.14,2025-10-07 02:29:23.805366755
1759804163.7924404,RTU2,3,1.224,-0.015,52.14,241.4,155.2,GOOD,0.2242,2.138,0,0,1,Combined Attack,high,0.224,2.14,2025-10-07 02:29:23.792440414
1759804163.79138,RTU2,8,1.185,0.085,51.42,-170.4,-110.8,GOOD,0.1854,1.4215,0,0,1,Combined Attack,medium,0.185,1.42,2025-10-07 02:29:23.791379929
1759804163.7785456,RTU1,10,0.997,0.037,50.08,-254.5,-76.2,GOOD,0.0032,0.0769,1,1,0,None,none,,,2025-10-07 02:29:23.778545618
1759804163.7906773,RTU4,1,0.893,-0.031,51.95,361.0,11.2,SUSPECT,0.1071,1.9529,0,0,1,Combined Attack,low,-0.107,1.95,2025-10-07 02:29:23.790677309
1759804163.8024302,RTU2,1,0.966,0.101,49.71,505.0,148.4,SUSPECT,0.0344,0.2878,1,1,1,Measurement Noise,low,-0.034,-0.29,2025-10-07 02:29:23.802430153
1759804163.7892952,RTU4,2,0.998,-0.014,47.83,-340.6,-51.3,GOOD,0.0018,2.17,1,0,1,Frequency Attack,medium,0.0,-2.17,2025-10-07 02:29:23.789295197
1759804163.7850573,RTU2,2,1.006,-0.093,51.2,-232.2,-128.6,GOOD,0.0057,1.2048,1,0,1,Frequency Attack,medium,0.0,1.2,2025-10-07 02:29:23.785057306
1759804163.791287,RTU3,4,0.812,-0.091,48.3,115.8,110.4,SUSPECT,0.1881,1.6987,0,0,1,Combined Attack,low,-0.188,-1.7,2025-10-07 02:29:23.791286945
1759804163.8053207,RTU4,10,0.995,0.141,49.95,-30.5,2.8,GOOD,0.0048,0.0533,1,1,1,Measurement Noise,low,-0.005,-0.05,2025-10-07 02:29:23.805320740
1759804163.781838,RTU3,5,0.882,0.009,49.99,-72.6,-137.1,GOOD,0.1177,0.0133,0,1,1,Voltage Attack,high,-0.118,0.0,2025-10-07 02:29:23.781837940
1759804163.7768261,RTU2,4,0.999,0.016,50.05,-305.3,-8.3,GOOD,0.001,0.0478,1,1,0,None,none,,,2025-10-07 02:29:23.776826143
1759804163.785743,RTU2,7,0.989,0.075,51.03,-161.3,-15.2,GOOD,0.0112,1.0322,1,0,1,Frequency Attack,low,0.0,1.03,2025-10-07 02:29:23.785742998
1759804163.7940178,RTU3,5,1.147,-0.086,50.84,332.0,127.8,GOOD,0.1471,0.8369,0,0,1,Combined Attack,medium,0.147,0.84,2025-10-07 02:29:23.794017792
1759804163.8060787,RTU4,6,0.968,-0.08,49.72,382.2,165.4,GOOD,0.0322,0.2769,1,1,1,Measurement Noise,medium,-0.032,-0.28,2025-10-07 02:29:23.806078672
1759804163.7828836,RTU4,1,1.13,0.077,49.9,-304.1,-157.2,GOOD,0.1295,0.0957,0,1,1,Voltage Attack,high,0.13,0.0,2025-10-07 02:29:23.782883644
1759804163.7978978,RTU2,4,0.93,0.075,51.25,-125.3,-111.2,GOOD,0.0699,1.2516,0,0,1,Status Spoofing,high,-0.07,1.25,2025-10-07 02:29:23.797897816
1759804163.7744024,RTU2,3,1.003,-0.094,50.01,335.2,113.2,GOOD,0.0028,0.0059,1,1,0,None,none,,,2025-10-07 02:29:23.774402380
1759804163.7837093,RTU4,2,0.846,-0.096,49.9,-83.4,-165.1,SUSPECT,0.1537,0.1037,0,1,1,Voltage Attack,low,-0.154,0.0,2025-10-07 02:29:23.783709288
1759804163.7978182,RTU2,3,1.098,-0.034,49.05,-152.6,-43.0,GOOD,0.098,0.9532,0,0,1,Status Spoofing,medium,0.098,-0.95,2025-10-07 02:29:23.797818184
1759804163.7756224,RTU3,3,1.009,0.021,50.3,445.7,83.5,GOOD,0.0091,0.3049,1,1,0,None,none,,,2025-10-07 02:29:23.775622368
1759804163.7893817,RTU2,9,0.996,-0.085,46.58,415.1,132.2,GOOD,0.004,3.4245,1,0,1,Frequency Attack,high,0.0,-3.42,2025-10-07 02:29:23.789381742
1759804163.7773652,RTU1,5,0.986,-0.005,49.8,110.4,72.4,GOOD,0.0137,0.2028,1,1,0,None,none,,,2025-10-07 02:29:23.777365208
1759804163.7744455,RTU4,6,1.0,0.048,49.99,-120.1,-119.0,GOOD,0.0003,0.0149,1,1,0,None,none,,,2025-10-07 02:29:23.774445534
1759804163.788298,RTU3,3,1.002,-0.017,51.22,-202.5,-80.0,GOOD,0.0017,1.2234,1,0,1,Frequency Attack,high,0.0,1.22,2025-10-07 02:29:23.788297892
1759804163.8041618,RTU1,2,1.078,-0.074,50.77,284.8,72.5,GOOD,0.0775,0.7731,0,0,1,Measurement Noise,high,0.078,0.77,2025-10-07 02:29:23.804161787
1759804163.7870839,RTU1,8,0.98,0.09,51.33,-291.6,-158.7,GOOD,0.0198,1.333,1,0,1,Frequency Attack,high,0.0,1.33,2025-10-07 02:29:23.787083864
1759804163.7915869,RTU4,4,0.92,0.012,51.57,-316.4,-46.8,SUSPECT,0.0796,1.5737,0,0,1,Combined Attack,medium,-0.08,1.57,2025-10-07 02:29:23.791586876
1759804163.7886424,RTU2,6,0.976,0.062,51.54,-381.2,-108.4,SUSPECT,0.0243,1.5372,1,0,1,Frequency Attack,high,0.0,1.54,2025-10-07 02:29:23.788642406
1759804163.7918427,RTU1,5,1.202,-0.044,50.77,-295.5,-119.4,GOOD,0.2019,0.774,0,0,1,Combined Attack,low,0.202,0.77,2025-10-07 02:29:23.791842699
1759804163.7874653,RTU4,6,1.011,-0.037,48.47,-264.5,-153.1,GOOD,0.0113,1.5346,1,0,1,Frequency Attack,low,0.0,-1.53,2025-10-07 02:29:23.787465334
1759804163.8020866,RTU3,8,1.032,0.125,49.97,-108.7,-170.2,GOOD,0.0317,0.0282,1,1,1,Measurement Noise,medium,0.032,-0.03,2025-10-07 02:29:23.802086592
1759804163.8019474,RTU2,8,0.996,-0.095,50.25,315.6,192.2,SUSPECT,0.004,0.2491,1,1,1,Measurement Noise,medium,-0.004,0.25,2025-10-07 02:29:23.801947355
1759804163.783808,RTU4,8,1.145,0.092,50.06,-351.2,-37.0,GOOD,0.1452,0.0559,0,1,1,Voltage Attack,high,0.145,0.0,2025-10-07 02:29:23.783807993
1759804163.7770524,RTU2,1,0.989,0.007,49.93,-280.7,-100.2,GOOD,0.0114,0.0678,1,1,0,None,none,,,2025-10-07 02:29:23.777052402
1759804163.800527,RTU4,9,1.044,-0.054,49.32,-213.7,-178.7,GOOD,0.0437,0.6834,1,0,1,Status Spoofing,medium,0.044,-0.68,2025-10-07 02:29:23.800527096
1759804163.7979927,RTU3,10,0.907,-0.039,50.64,-170.7,-179.4,GOOD,0.0935,0.6403,0,0,1,Status Spoofing,high,-0.093,0.64,2025-10-07 02:29:23.797992706
1759804163.7940018,RTU4,8,0.911,-0.076,47.38,65.1,115.6,SUSPECT,0.0892,2.6249,0,0,1,Combined Attack,high,-0.089,-2.62,2025-10-07 02:29:23.794001818
1759804163.778817,RTU1,10,0.994,0.011,49.97,-77.5,-79.6,GOOD,0.006,0.027,1,1,0,None,none,,,2025-10-07 02:29:23.778816938
1759804163.7783105,RTU4,1,1.008,0.066,50.12,-288.3,-58.7,INVALID,0.0079,0.1188,1,1,0,None,none,,,2025-10-07 02:29:23.778310537
1759804163.7827795,RTU1,5,0.775,0.001,49.82,471.7,69.1,GOOD,0.2251,0.1788,0,1,1,Voltage Attack,medium,-0.225,0.0,2025-10-07 02:29:23.782779455
1759804163.8003533,RTU2,4,1.047,-0.052,49.2,-162.3,-158.7,GOOD,0.0473,0.804,1,0,1,Status Spoofing,low,0.047,-0.8,2025-10-07 02:29:23.800353289
1759804163.7752197,RTU3,10,0.997,0.059,50.06,170.5,48.9,GOOD,0.0028,0.0616,1,1,0,None,none,,,2025-10-07 02:29:23.775219679
1759804163.7981968,RTU3,1,0.941,0.003,49.59,236.8,88.1,GOOD,0.0595,0.4076,0,1,1,Status Spoofing,medium,-0.059,-0.41,2025-10-07 02:29:23.798196793
1759804163.7969198,RTU4,8,0.919,-0.056,50.87,-280.9,-149.0,GOOD,0.0813,0.8676,0,0,1,Status Spoofing,high,-0.081,0.87,2025-10-07 02:29:23.796919823
1759804163.7909236,RTU2,4,1.304,-0.039,52.51,-195.8,-91.2,SUSPECT,0.3035,2.51,0,0,1,Combined Attack,high,0.304,2.51,2025-10-07 02:29:23.790923595
1759804163.7748532,RTU4,1,0.999,0.083,49.99,-353.2,-99.5,GOOD,0.0008,0.0116,1,1,0,None,none,,,2025-10-07 02:29:23.774853230
1759804163.7876108,RTU4,10,0.997,0.057,52.46,-246.7,-139.4,GOOD,0.003,2.4574,1,0,1,Frequency Attack,medium,0.0,2.46,2025-10-07 02:29:23.787610769
1759804163.7762733,RTU3,7,0.996,-0.011,49.94,51.1,123.9,GOOD,0.0036,0.0602,1,1,0,None,none,,,2025-10-07 02:29:23.776273251
1759804163.8043754,RTU2,7,1.039,0.114,51.27,501.3,214.7,GOOD,0.0395,1.2689,1,0,1,Measurement Noise,high,0.039,1.27,2025-10-07 02:29:23.804375410
1759804163.7746665,RTU2,8,0.999,-0.025,50.08,99.2,53.6,GOOD,0.0006,0.083,1,1,0,None,none,,,2025-10-07 02:29:23.774666548
1759804163.7743804,RTU2,10,1.01,-0.093,49.98,-50.9,-165.2,GOOD,0.0103,0.0161,1,1,0,None,none,,,2025-10-07 02:29:23.774380445
1759804163.7811139,RTU4,9,1.121,-0.07,50.17,261.1,129.5,GOOD,0.1206,0.1721,0,1,1,Voltage Attack,low,0.121,0.0,2025-10-07 02:29:23.781113863
1759804163.7807837,RTU3,2,1.227,0.063,50.01,464.4,175.6,GOOD,0.2274,0.008,0,1,1,Voltage Attack,high,0.227,0.0,2025-10-07 02:29:23.780783653
1759804163.7989125,RTU1,3,0.943,0.049,50.63,295.9,108.3,GOOD,0.0575,0.6319,0,0,1,Status Spoofing,low,-0.057,0.63,2025-10-07 02:29:23.798912525
1759804163.7997766,RTU1,8,0.957,-0.064,50.71,238.0,160.3,GOOD,0.043,0.7104,1,0,1,Status Spoofing,low,-0.043,0.71,2025-10-07 02:29:23.799776554
1759804163.7871213,RTU3,10,1.002,0.052,51.47,373.2,149.2,SUSPECT,0.0022,1.4686,1,0,1,Frequency Attack,high,0.0,1.47,2025-10-07 02:29:23.787121296
1759804163.7865815,RTU2,7,0.984,0.063,46.87,-90.6,-168.3,GOOD,0.0164,3.1322,1,0,1,Frequency Attack,high,0.0,-3.13,2025-10-07 02:29:23.786581516
